939,288,1,1992
3481,407,1,1962
1323,328,1,1990
4201,420,1,1962
2232,223,1,1984
1351,591,1,1953
676,438,2,1991
1994,380,1,1986
2273,239,1,1984
314,190,1,1991
2787,355,1,1965
2384,912,2,1958
4671,711,1,1987
3719,665,1,1991
1413,303,2,1988
4373,401,2,1957
2982,783,2,1981
2002,555,2,1987
733,687,2,1983
70,771,2,1980
274,471,1,1982
2134,298,1,1978
1460,272,1,1957
4349,484,1,1958
542,1220,1,1989
851,167,2,1991
223,746,1,1989
4723,264,1,1992
4101,628,1,1968
442,193,1,1967
4815,510,2,1988
1455,447,2,1982
236,971,1,1991
1975,196,1,1989
1581,2309,1,1986
97,75,1,1968
3789,648,1,1983
1020,1192,2,1988
4640,476,1,1979
982,393,1,1982
4343,920,2,1991
719,110,1,1961
930,161,1,1990
1732,896,2,1978
2708,371,2,1985
873,886,1,1972
2619,591,1,1975
3152,223,1,1984
2498,331,2,1990
2384,750,2,1958
2423,247,2,1965
2597,401,1,1992
1373,1345,1,1977
1979,1575,2,1983
764,329,1,1977
1812,1378,2,1986
997,340,1,1988
424,916,1,1986
3806,1174,2,1962
1381,113,1,1972
3436,688,1,1987
1857,315,1,1982
1969,1441,1,1990
360,619,1,1965
1582,781,2,1980
1258,258,1,1976
1601,726,1,1986
611,172,1,1991
4177,762,2,1983
3150,1297,2,1968
2272,314,2,1964
1104,796,1,1979
326,714,1,1991
294,323,1,1949
1048,783,1,1984
199,209,1,1992
506,661,1,1986
156,623,1,1992
1195,566,1,1990
2596,1065,2,1986
3940,364,2,1961
1581,1023,1,1986
1520,962,1,1968
4524,531,2,1961
274,638,2,1986
3587,244,2,1992
519,558,1,1960
1203,246,2,1993
2878,470,1,1985
4292,774,1,1990
993,168,1,1983
2966,366,1,1992
1941,420,1,1982
2619,454,1,1985
2171,678,1,1985
3154,721,2,1987
4303,1058,2,1983
1268,1141,2,1990
1994,1158,1,1988
2505,438,1,1965
1065,741,2,1992
2218,536,1,1978
2217,387,2,1987
1369,968,2,1977
153,341,2,1983
2688,628,2,1992
2610,428,2,1960
3100,416,2,1988
1776,270,1,1990
424,911,1,1986
4183,853,2,1985
395,268,1,1987
2815,938,2,1989
873,1069,1,1950
1635,494,1,1986
905,300,1,1991
3806,1048,2,1962
1048,372,2,1991
2268,2522,1,1952
1794,2535,2,1962
1480,311,2,1987
741,881,1,1966
1979,63,2,1983
3684,159,1,1984
1354,515,1,1977
1323,289,1,1990
1120,384,1,1959
1088,977,2,1985
1920,963,1,1985
2842,164,1,1984
1075,185,1,1980
2597,405,1,1992
3100,361,2,1981
2770,356,1,1977
364,425,1,1987
109,423,1,1968
1270,156,1,1978
380,156,2,1962
2260,379,1,1987
614,693,2,1964
2523,660,1,1963
191,107,1,1978
159,338,1,1991
2827,147,1,1984
525,503,1,1974
1628,318,2,1969
1907,1074,1,1989
