4838,747,2,1975
999,749,2,1963
4675,580,1,1976
5780,1012,1,1990
459,350,2,1986
5450,630,1,1990
1433,1452,1,1992
2869,494,1,1991
5296,608,1,1990
4346,938,2,1986
4083,183,1,1981
1480,339,1,1989
1228,387,1,1974
1987,458,2,1991
4582,502,1,1975
3033,375,2,1988
5504,1076,2,1991
2801,1245,1,1974
3863,986,2,1977
867,793,1,1981
4292,320,1,1971
4033,632,1,1985
1917,892,1,1991
538,1690,1,1984
1364,808,2,1990
2142,1001,1,1954
1360,490,1,1990
524,916,1,1990
2650,414,2,1986
4675,158,2,1963
5237,888,1,1964
92,800,1,1992
2214,982,1,1966
1327,549,1,1988
5280,1498,1,1985
3538,377,2,1989
30,330,1,1969
5628,932,1,1971
1661,630,1,1991
3911,707,1,1992
589,255,1,1990
1712,1539,1,1976
160,313,2,1991
3181,342,1,1989
2346,326,2,1984
2924,1601,2,1971
1299,1645,1,1971
5680,559,1,1991
5311,255,2,1970
2443,1171,1,1981
4701,222,1,1993
647,1300,1,1981
3076,1589,2,1986
3019,406,1,1986
5025,1075,2,1989
2555,342,1,1966
4675,206,1,1987
1917,242,1,1991
2496,513,1,1978
2911,790,1,1983
448,854,1,1988
4341,524,1,1986
4511,2522,1,1986
646,456,2,1991
1801,918,2,1987
4626,1200,1,1988
3651,168,1,1997
5052,666,1,1983
3989,931,1,1986
5634,844,2,1985
4599,1096,1,1980
2694,498,1,1965
3431,690,2,1986
2015,693,1,1986
2793,330,1,1993
5121,400,1,1981
5219,280,2,1980
2847,522,2,1988
4217,353,1,1985
1182,674,1,1988
3691,786,1,1987
2095,434,1,1980
4505,858,1,1978
4630,321,1,1984
3742,908,2,1983
682,908,1,1984
2132,353,2,1980
1831,307,1,1985
1905,494,1,1980
2915,495,1,1986
445,87,1,1981
116,369,1,1990
5262,239,2,1981
5724,526,2,1986
4573,1343,1,1978
957,334,1,1989
4970,392,1,1990
4039,399,2,1990
598,1102,2,1966
4058,2019,2,1980
3204,1564,2,1999
517,1283,1,1990
5520,1440,2,1980
4174,1212,2,1992
1282,1576,2,1975
1573,844,2,1991
5839,263,2,1990
4546,562,2,1993
2843,567,1,1992
3917,468,1,1991
3890,422,1,1987
4251,290,1,1991
796,817,1,1987
3125,245,2,1989
4579,562,1,1991
2314,688,1,1979
3164,1665,1,1995
2595,283,1,1980
1201,1295,1,1982
265,1015,1,1989
1403,416,1,1984
4087,1423,1,1986
5717,501,2,1979
704,422,2,1986
468,1637,1,1993
4847,478,1,1990
4640,478,1,1991
271,497,1,1980
5356,156,1,1992
1163,544,1,1992
194,913,1,1988
4619,1112,1,1981
5732,530,1,1992
3847,360,1,1991
4173,518,1,1990
3726,635,2,1986
4860,120,1,1983
3651,392,1,1991
5865,971,1,1992
1200,470,2,1981
707,98,1,1963
1363,907,1,1982
4375,1065,1,1984
3,142,1,1989
3858,529,1,1986
4163,115,1,1992
3275,1796,1,1994
4621,387,1,1987
1793,258,1,1975
3804,758,1,1986
1257,875,1,1975
3934,500,1,1957
959,1559,1,1990
1564,555,1,1990
3538,615,2,1985
2234,560,1,1984
270,265,1,1994
3972,802,1,1974
5564,146,2,1988
3657,1305,1,1950
3863,1187,2,1977
4104,783,1,1989
5551,421,1,1984
3660,1548,2,1983
5143,1216,1,1991
4140,135,1,1989
1048,1036,1,1981
1754,117,1,1985
3917,181,1,1988
1569,191,1,1990
2380,1603,2,1981
5031,303,1,1972
4196,1334,1,1977
3158,139,1,1986
3542,720,1,1977
5025,835,2,1989
1882,640,1,1986
2812,140,2,1985
1329,1350,2,1991
5638,1227,1,1987
629,458,1,1989
1282,408,1,1984
425,975,1,1990
1708,832,1,1970
4607,502,1,1992
3123,159,1,1989
3168,985,2,1985
5840,989,1,1986
4257,607,2,1987
4223,216,1,1989
1358,376,2,1985
4730,276,1,1992
3535,435,1,1992
5183,1180,2,1988
3577,447,1,1994
3115,1677,2,1989
326,473,1,1991
2806,729,1,1991
4309,744,2,1991
4005,385,1,1990
2346,1325,2,1984
1403,672,1,1984
5877,1579,2,1989
4017,709,1,1990
4599,1116,1,1980
2252,1536,2,1988
812,481,1,1973
5221,1081,1,1992
965,327,1,1988
5813,120,1,1978
3315,1481,2,1993
3952,530,1,1988
2251,104,1,1983
268,241,1,1990
867,1270,1,1981
4616,475,1,1980
4087,187,1,1955
4310,1279,1,1974
4184,484,1,1987
3087,2799,2,1983
4844,801,2,1958
3999,560,1,1983
5078,1103,1,1961
5546,1416,1,1990
5554,376,1,1993
646,186,1,1989
5766,247,1,1982
3312,351,1,1952
4248,209,1,1971
3934,484,2,1992
5363,132,2,1991
5732,321,1,1992
4336,716,1,1986
4058,1121,2,1980
3204,597,2,1962
2441,276,1,1979
3983,643,1,1990
1601,728,2,1991
1538,183,1,1976
2863,969,1,1969
1165,357,2,1986
5866,350,1,1982
2033,338,1,1993
69,375,1,1978
3409,728,1,1985
3516,504,1,1984
678,607,2,1996
551,236,1,1981
1649,812,1,1974
4278,304,1,1989
4786,442,1,1988
4777,1254,1,1989
1902,462,1,1988
5560,329,1,1982
3,495,1,1989
3706,1655,2,1989
812,364,1,1969
1774,374,2,1993
4613,178,1,1989
5216,942,1,1989
1513,859,1,1983
3552,312,1,1992
4838,678,1,1978
5370,378,1,1987
1245,709,1,1961
293,205,2,1994
4607,477,1,1990
97,586,1,1985
37,779,1,1962
3831,176,1,1984
3741,800,1,1971
1585,310,1,1987
1999,277,2,1988
2095,294,1,1978
4039,423,2,1987
2325,2200,2,1991
487,1170,2,1982
4259,1545,1,1988
4905,674,1,1987
1784,111,1,1985
2482,490,1,1988
4843,411,1,1993
5826,401,1,1987
3565,1103,1,1975
1993,76,1,1982
5110,417,1,1984
263,941,1,1986
4336,340,1,1989
4812,312,1,1992
4223,183,1,1989
4422,687,2,1990
3015,635,2,1983
754,805,2,1980
504,425,1,1970
5669,901,1,1985
1647,1485,1,1991
3713,854,1,1983
2887,683,1,1983
1144,395,1,1980
5519,1011,1,1980
4991,582,1,1988
4819,467,2,1985
2081,340,1,1992
5141,777,2,1983
949,1750,1,1988
533,1570,2,1989
5229,1572,1,1988
4723,132,1,1975
4058,666,2,1980
4346,512,2,1986
5674,323,1,1982
4220,755,1,1991
5872,402,1,1988
5772,535,1,1990
5813,624,1,1985
3303,464,2,1990
2863,651,1,1969
2815,579,2,1976
946,586,1,1978
2251,472,2,1991
2764,483,1,1984
2106,1006,1,1965
3636,711,2,1990
3593,693,2,1985
79,902,1,1997
5221,691,1,1992
1793,712,1,1982
3256,211,2,1985
3738,163,1,1987
673,730,1,1985
4206,768,2,1985
5222,242,1,1986
5551,498,1,1993
3951,748,1,1962
1296,789,2,1989
5256,1176,1,1985
5698,996,2,1980
2734,1340,1,1986
1821,833,2,1977
6,466,1,1982
1621,925,1,1982
4987,867,1,1986
3125,448,1,1983
881,1348,1,1991
4388,314,1,1988
1418,459,1,1969
1557,984,1,1987
729,476,1,1956
3227,408,1,1967
2989,584,1,1994
724,371,1,1960
3015,397,2,1986
2681,416,1,1988
771,953,2,1987
4344,2863,2,1989
1643,396,1,1991
867,854,2,1990
2346,836,2,1974
2774,906,1,1978
4233,224,1,1990
4032,663,1,1991
1421,1011,2,1989
4793,344,1,1978
5301,1294,1,1991
2072,379,2,1991
432,1036,1,1985
2406,475,2,1990
3560,156,1,1980
2482,295,1,1996
3551,684,2,1992
5633,775,1,1994
3595,436,1,1986
5714,249,1,1981
1093,1155,2,1986
1020,1372,1,1988
927,243,1,1991
4406,1051,1,1984
3615,686,1,1993
3728,522,1,1983
651,769,1,1983
648,953,1,1988
2197,611,1,1992
3,483,1,1961
5728,779,1,1988
304,1510,1,1967
5340,1452,2,1976
4643,220,1,1961
347,407,1,1987
3115,1423,2,1989
3323,312,2,1977
4993,532,1,1961
2155,1768,2,1982
1457,1604,1,1982
85,410,2,1991
1576,313,1,1966
3943,824,1,1959
268,297,1,1990
4196,195,1,1981
4259,789,1,1988
3890,471,1,1989
4737,207,1,1955
466,1166,2,1989
1849,1184,1,1991
3400,761,1,1986
5685,208,1,1988
5854,331,1,1992
5599,391,2,1992
5841,200,2,1987
447,1184,2,1980
2002,1084,2,1985
5581,779,1,1982
3760,151,1,1972
3473,194,2,1990
5471,785,2,1969
1732,735,1,1987
1109,408,1,1994
5297,194,1,1984
3751,1106,2,1986
3307,870,2,1986
5153,478,1,1981
1915,1621,2,1986
4187,913,1,1983
4047,621,1,1976
3713,760,1,1983
5215,223,1,1973
2491,1385,1,1989
21,523,2,1977
3883,362,1,1992
1339,907,1,1992
3456,931,1,1992
5530,940,1,1993
3637,1162,1,1993
4593,900,1,1969
4396,614,2,1987
3644,793,1,1978
4336,989,1,1989
2498,1113,1,1990
4889,1450,1,1991
1462,383,1,1983
1522,951,1,1991
3542,589,1,1977
5143,1913,1,1991
2357,1666,1,1983
265,305,1,1992
3831,767,1,1984
1261,267,2,1987
3736,1580,2,1992
2523,713,1,1993
1658,996,2,1988
2421,109,1,1989
5351,992,2,1988
4549,1025,2,1993
4428,1256,2,1989
2251,757,2,1989
3240,918,1,1984
1214,751,2,1987
5273,238,2,1983
5351,64,2,1988
2536,1253,2,1986
5295,525,1,1967
5151,165,1,1993
786,2712,2,1986
5499,511,1,1983
2949,277,1,1992
2987,1376,1,1992
3281,1281,2,1982
2380,1684,2,1981
1683,548,2,1971
4688,1283,1,1976
1337,741,1,1989
2764,612,1,1970
1312,230,1,1970
3032,857,2,1992
1189,1312,2,1986
2683,149,2,1988
499,1547,1,1982
4082,699,2,1986
4558,335,1,1986
4735,365,1,1981
38,875,1,1983
4448,549,2,1993
3845,807,1,1989
230,293,1,1990
4233,201,1,1990
5877,1956,2,1989
2252,1946,2,1988
5357,397,1,1983
1282,488,1,1990
5901,169,1,1971
4568,772,1,1990
732,772,2,1985
1859,792,2,1985
3783,208,1,1972
4318,463,1,1989
3033,811,1,1958
1531,336,1,1992
4532,513,2,1991
657,789,1,1983
5000,1259,2,1988
5299,541,1,1984
2863,1216,1,1969
4444,541,1,1977
525,1242,2,1985
3306,538,1,1981
3831,326,1,1987
4163,665,1,1971
3890,422,2,1988
2184,177,1,1970
4681,1100,1,1981
1418,463,1,1969
73,919,1,1985
4763,1082,1,1981
427,1149,2,1987
4110,1023,1,1986
1144,1016,1,1987
5724,1136,2,1986
3134,516,1,1993
5471,668,2,1969
3593,207,1,1990
3246,879,1,1982
395,271,1,1975
3650,1047,1,1989
5340,132,1,1965
4849,738,1,1990
4838,1082,1,1978
5716,746,2,1970
426,491,1,1989
2481,639,1,1986
3329,591,1,1988
887,1991,1,1985
218,893,1,1983
5772,900,2,1986
2552,1621,1,1975
729,1130,1,1956
5123,527,1,1988
5448,1777,2,1983
810,510,1,1990
4087,1781,1,1976
4777,786,1,1987
5153,528,2,1981
530,818,1,1981
2806,744,1,1988
3738,284,1,1987
2132,830,2,1980
1299,435,1,1988
2134,675,2,1992
2532,874,2,1988
1595,1018,2,1982
881,1269,1,1991
4993,439,1,1961
4788,713,1,1981
1640,225,1,1990
3120,374,2,1991
2683,174,1,1968
5677,462,1,1972
4,1432,2,1977
3022,1413,1,1970
3112,1025,1,1989
3240,335,1,1985
5143,781,1,1991
3087,178,2,1987
3938,347,1,1995
4847,381,1,1989
5366,1172,2,1986
707,357,1,1973
4797,814,1,1992
5256,1009,2,1985
3384,361,2,1973
5071,919,2,1985
4654,345,1,1985
4568,354,2,1987
2498,871,1,1990
2960,516,1,1990
4115,869,1,1988
2228,692,1,1991
4336,913,1,1989
4132,1636,2,1989
4632,216,1,1995
1002,1260,1,1991
3247,1707,1,1981
3512,248,1,1989
5898,274,1,1984
5839,1611,2,1987
311,1135,1,1986
754,1899,2,1980
4189,616,1,1993
4723,416,2,1989
1312,366,1,1970
4684,1043,2,1988
2704,173,2,1985
6,884,1,1970
5696,983,1,1987
3644,951,1,1978
5896,477,1,1990
55,202,1,1963
3353,321,2,1983
3852,940,1,1989
4422,865,1,1983
5826,333,1,1988
1587,523,1,1952
5301,874,1,1982
3648,252,1,1988
2910,182,1,1993
1000,481,1,1992
3158,368,1,1987
1097,1351,1,1981
877,1185,1,1990
5262,354,2,1988
1905,910,1,1975
4239,161,1,1978
5376,1054,2,1990
4560,598,1,1991
1647,793,1,1989
713,993,2,1985
1445,493,1,1989
1079,453,1,1989
3431,923,2,1978
1165,376,2,1968
5836,321,2,1987
2986,779,2,1981
1487,1765,1,1981
1611,334,1,1986
4730,933,1,1978
5283,1694,1,1988
2826,797,2,1988
1359,1862,1,1986
1552,1539,2,1992
3275,3227,1,1994
3376,342,2,1988
4599,879,1,1980
2050,746,2,1989
5259,563,1,1986
1622,439,1,1983
1040,338,1,1974
2320,1183,2,1960
497,699,2,1988
2409,561,1,1984
2593,918,1,1977
729,655,1,1956
874,2558,2,1988
4736,1764,2,1986
2390,911,2,1959
5552,159,1,1983
3691,1798,1,1974
898,317,1,1989
3205,402,2,1978
5340,111,1,1965
5374,296,2,1984
3834,849,1,1989
5674,228,1,1982
2890,256,1,1982
2465,306,2,1982
1296,1941,2,1991
3821,285,1,1990
3649,1034,2,1991
4373,1026,2,1968
4083,1294,2,1993
5802,1660,1,1983
7,679,1,1992
2911,609,2,1986
706,754,1,1986
5151,855,2,1991
5534,612,2,1983
5702,664,1,1985
4458,296,1,1991
1717,654,2,1992
3967,252,1,1991
4844,519,1,1981
270,257,1,1994
445,1335,2,1962
3032,370,1,1991
3928,289,1,1983
3659,419,1,1989
1217,412,1,1971
3115,1775,2,1989
2812,735,2,1973
326,264,1,1994
3797,474,2,1982
2026,562,1,1987
5110,812,1,1983
4646,1793,1,1989
4905,593,1,1985
5123,439,1,1992
3976,1427,2,1989
3265,1432,2,1989
4069,572,1,1987
5764,1117,1,1976
4793,177,2,1989
3919,1502,2,1983
737,622,1,1990
3989,744,1,1986
2857,439,1,1993
3256,1133,2,1991
1801,734,1,1985
1282,436,2,1962
1915,750,2,1987
3307,807,2,1989
2873,643,2,1987
1953,482,1,1982
5455,1486,1,1986
5820,1394,2,1984
3999,644,1,1989
1259,470,2,1993
1314,363,2,1989
5800,668,2,1988
4273,549,2,1988
4156,265,1,1985
5706,1650,2,1988
5671,482,2,1976
1904,721,1,1982
3370,873,2,1991
4735,1482,1,1981
3436,1062,1,1992
1241,476,1,1968
5285,509,1,1966
604,1073,2,1989
5167,1035,2,1992
5471,1214,2,1969
3375,3158,2,1977
4388,786,1,1988
5627,912,1,1983
5716,444,1,1989
3515,1308,1,1991
2730,574,2,1991
5560,279,1,1991
5824,491,1,1964
1993,66,1,1968
880,516,2,1988
1542,993,2,1978
4047,620,1,1986
1923,853,2,1970
2269,750,2,1986
2659,2889,1,1993
2233,739,1,1990
949,479,1,1981
5012,540,1,1991
3890,1383,1,1987
2179,1243,1,1956
3353,667,2,1983
999,913,1,1987
3940,964,1,1989
707,141,1,1984
2228,975,1,1991
5596,1314,1,1975
5351,1827,2,1988
2093,1181,1,1985
4760,755,1,1991
3961,507,2,1991
2606,1116,1,1992
5714,1351,2,1990
2482,427,1,1996
5469,1119,1,1958
2156,229,1,1984
5710,240,1,1992
5901,1437,1,1983
3022,1153,1,1991
1679,749,1,1981
3112,324,1,1989
3560,982,1,1991
2973,293,1,1987
2952,1287,1,1988
1689,490,2,1990
1671,327,1,1981
3287,119,1,1989
3377,258,1,1989
5295,994,1,1967
2869,595,1,1991
3151,1301,1,1987
3015,454,1,1986
1593,376,2,1987
5018,1338,2,1983
5499,521,1,1988
1929,1420,2,1974
2658,393,1,1958
5776,213,1,1972
3446,702,1,1987
1241,261,1,1967
3327,1424,1,1991
3651,1048,2,1988
1325,586,1,1987
4788,1405,1,1981
4072,1041,2,1993
1164,1581,1,1989
4847,576,1,1990
1285,187,1,1986
4570,760,1,1988
2942,1538,1,1989
3312,1090,2,1983
1101,1352,2,1986
5551,825,1,1988
639,1240,2,1987
2202,594,2,1987
5066,1009,1,1972
4455,821,2,1990
5566,652,1,1989
4102,1778,2,1982
3120,407,2,1991
2320,1010,2,1960
5154,864,2,1984
1138,515,1,1984
5498,853,1,1981
2948,664,1,1989
3184,695,1,1984
5800,481,2,1988
2593,285,1,1990
3831,178,1,1987
5646,925,1,1992
215,761,1,1989
5223,527,1,1959
1261,858,1,1959
2095,795,1,1969
1385,252,1,1992
1752,1188,2,1992
152,772,1,1960
4688,1392,1,1992
3150,1730,1,1989
4690,263,1,1990
2015,449,1,1967
3082,470,1,1988
1859,335,1,1965
3970,940,2,1987
2911,599,1,1987
4566,317,1,1982
581,493,1,1985
4022,645,1,1989
4041,898,2,1993
4213,308,2,1986
5053,1465,1,1988
1268,2308,1,1959
148,1477,2,1972
100,2144,1,1984
3112,565,1,1989
4759,639,2,1986
4579,860,1,1989
4713,1279,1,1986
3347,376,2,1991
1583,932,1,1976
4830,552,1,1992
5549,1021,1,1989
3335,350,1,1984
4239,1466,1,1978
3033,782,2,1984
4646,1080,1,1989
2489,938,2,1987
2410,1010,2,1985
1357,329,1,1985
116,374,2,1989
3243,822,1,1988
3983,1261,1,1991
4595,1268,1,1987
3260,400,1,1962
3749,676,1,1993
3015,288,2,1991
3636,1427,1,1980
1552,1408,2,1992
4537,251,1,1960
1399,1539,1,1989
5069,211,2,1982
2814,227,1,1986
2414,1114,2,1988
3230,1446,1,1987
4280,820,1,1988
4895,1233,1,1988
2851,927,1,1988
4793,249,1,1990
1367,1302,1,1983
2409,1447,1,1984
3376,1099,1,1981
1289,1197,1,1982
1743,1279,1,1983
5297,152,1,1984
2115,1198,1,1994
949,728,1,1965
4162,323,1,1984
4220,843,1,1987
128,462,1,1981
2740,1332,1,1986
1543,1267,1,1986
3248,630,1,1972
3575,1481,1,1992
4906,244,1,1980
4470,400,2,1985
995,874,1,1998
3381,331,1,1978
30,792,1,1983
4905,1314,1,1985
4526,550,1,1970
4644,505,2,1954
2207,342,1,1988
2833,1459,1,1984
1635,263,1,1989
2821,905,1,1992
5479,1652,1,1984
4609,175,1,1985
3238,1203,1,1987
3377,467,1,1985
4504,830,2,1979
5711,732,1,1979
4007,646,2,1996
4532,518,1,1987
5776,639,1,1960
2972,1878,2,1994
1080,284,1,1989
659,1100,2,1989
2790,847,1,1965
4063,242,2,1991
152,468,1,1990
1255,393,1,1986
1590,909,2,1990
4985,219,1,1966
4449,451,1,1988
4032,225,1,1975
5466,407,2,1990
5158,729,1,1971
5877,1562,2,1989
137,786,1,1984
2252,1560,2,1988
5766,337,1,1985
5716,927,1,1983
2536,561,1,1985
222,659,1,1986
796,392,1,1991
427,207,1,1986
1348,1458,1,1960
5475,108,1,1981
347,641,1,1975
5142,483,1,1982
2750,325,1,1964
4426,543,1,1989
4643,540,1,1987
3928,501,1,1987
5665,1741,1,1985
533,1024,2,1974
216,403,1,1986
5872,789,1,1983
3515,338,2,1990
175,776,1,1990
2694,412,1,1965
4422,628,1,1980
3574,680,1,1987
5568,776,2,1965
957,329,1,1984
1717,559,2,1992
29,1318,1,1980
